,Unnamed: 0,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour)
292,,D1525,"TRUCK, RECYCLING, RIGHT PICKUP",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,CRANE CARRIER,LET2,2009,MANITOBA YD. (250 W. 70TH),11501.0,,400.5888887,333.75363,mileage,16,2140.9024817627105,24622519.442752935,
293,,D1898,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 12 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FREIGHTLINER,M2-106,2014,MANITOBA YD. (250 W. 70TH),7885.0,,439.7750049,18.22917,mileage,11,2617.221966768986,20636795.207973454,
294,,E1896,"TRUCK, REFUSE, SIDE LOADER, 10 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FREIGHTLINER,MT55,2014,MANITOBA YD. (250 W. 70TH),7885.0,,747.3191245,70.82446,mileage,11,2617.221966768986,20636795.207973454,
295,,E1897,"TRUCK, REFUSE, SIDE LOADER, 10 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,FREIGHTLINER,MT55,2014,MANITOBA YD. (250 W. 70TH),7885.0,,355.6055473,95.25059,mileage,11,2617.221966768986,20636795.207973454,
296,,E2461,"SWEEPER, AIR, 4 WHEEL, 8 CU.YD.",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACMD42,2013,MANITOBA YD. (250 W. 70TH),8202.0,940.0,845.6188789,111.64219,mileage,12,1654.6658878795035,13571569.612387689,
297,,E2462,"SWEEPER, AIR, 4 WHEEL, 8 CU.YD.",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACMD42,2013,MANITOBA YD. (250 W. 70TH),12407.0,1576.0,821.83055,178.23141,mileage,12,1654.6658878795035,20529439.670921,
298,,E2464,"SWEEPER, AIR, 4 WHEEL, 8 CU.YD.",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACMD42,2013,MANITOBA YD. (250 W. 70TH),7337.0,940.0,1100.743332,115.16284,mileage,12,1654.6658878795035,12140283.619371917,
299,,E2465,"SWEEPER, AIR, 4 WHEEL, 8 CU.YD.",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACMD42,2013,MANITOBA YD. (250 W. 70TH),7568.0,873.0,918.8305512,92.6272,mileage,12,1654.6658878795035,12522511.439472083,
300,,E7543,"TRUCK, REFUSE, REAR LOADER, 8 YARD, DIESEL/ELEC",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,HINO,195-2-HYBR,2014,MANITOBA YD. (250 W. 70TH),32552.0,,266.4305549,45.173,mileage,11,2617.221966768986,85195809.46226403,
301,,F7663,"TRUCK, REFUSE, REAR LOADER, 8 YARD, DIESEL/ELEC",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,HINO,195-2-HYBR,2014,MANITOBA YD. (250 W. 70TH),25965.0,,229.1397235,49.78667,mileage,11,2617.221966768986,67956168.36715673,
302,,A5413,"BUS, 16 PASSENGER",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,AEROTECH,2006,KERRISDALE CC (5851 W.BLVD.),0.0,,49.15805459,13.2164,mileage,19,2121.6150720171004,0.0,
303,,A5527,"BUS, 16 PASSENGER",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,GMC,SAVANA,2000,DOUGLAS PARK CC (801 W. 22ND),2050.0,,154.6355555,48.2586,mileage,25,2121.6150720171004,4349310.897635056,
304,,A5643,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2014,EVANS YARD (955 EVANS AVE.),7761.5,,57.06194501,29.41197,mileage,11,1654.6658878795035,12842689.288776767,
305,,A7577,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2007,EVANS YARD (955 EVANS AVE.),8127.0,,223.4736124,112.2336,mileage,18,1654.6658878795035,13447469.670796726,
306,,A7674,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,STERLING,ACTERRA,2001,EVANS YARD (955 EVANS AVE.),6892.0,,172.0263888,85.98947,mileage,24,1654.6658878795035,11403957.29926554,
307,,B7311,"BUS, 23 PASSENGER OR MORE",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,BUS,2008,EVANS YARD (955 EVANS AVE.),3898.0,,153.955277,32.96523,mileage,17,1654.6658878795035,6449887.630954305,
308,,B7561,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2002,SUNSET NURSERY (290 E. 51ST),8965.0,,36.55166638,29.95745,mileage,23,1808.1946636509376,16210465.159630656,
309,,B7562,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2002,SUNSET NURSERY (290 E. 51ST),3622.0,,331.8519447,85.85552,mileage,23,1808.1946636509376,6549281.071743696,
310,,B7563,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2002,SUNSET NURSERY (290 E. 51ST),11050.0,,97.43860555,37.58444,mileage,23,1808.1946636509376,19980551.03334286,
311,,B7564,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2002,SUNSET NURSERY (290 E. 51ST),7274.0,,206.3705556,62.22918,mileage,23,1808.1946636509376,13152807.98339692,
312,,B7565,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F350,2002,SUNSET NURSERY (290 E. 51ST),10019.0,,58.30250168,25.3325,mileage,23,1808.1946636509376,18116302.335118745,
313,,B7566,"TRUCK, FLATDECK, LIGHT",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F350,2002,SUNSET NURSERY (290 E. 51ST),8389.0,,106.3163885,42.0936,mileage,23,2140.9024817627105,17960030.919507377,
314,,B7652,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2003,EVANS YARD (955 EVANS AVE.),5342.0,,414.7802786,49.88281,mileage,22,1808.1946636509376,9659375.893223308,
315,,B7680,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F750,2002,SUNSET NURSERY (290 E. 51ST),4792.0,,130.4922217,73.29611,mileage,23,2121.6150720171004,10166779.425105944,
316,,B7681,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F750,2002,SUNSET NURSERY (290 E. 51ST),5264.0,,255.1983321,41.45111,mileage,23,2121.6150720171004,11168181.739098016,
317,,B7684,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F750,2002,SUNSET NURSERY (290 E. 51ST),9446.0,,74.80000055,32.42863,mileage,23,2121.6150720171004,20040775.970273532,
318,,B7686,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,INTERNATIONAL,4700,2002,EVANS YARD (955 EVANS AVE.),1709.0,,241.3513879,67.70166,mileage,23,1654.6658878795035,2827824.0023860717,
319,,B7687,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,INTERNATIONAL,4700,2002,SUNSET NURSERY (290 E. 51ST),4805.0,,462.5811077,152.20393,mileage,23,1654.6658878795035,7950669.591261014,
320,,B7689,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,INTERNATIONAL,4700,2002,SUNSET NURSERY (290 E. 51ST),3116.0,,252.013613,68.7994,mileage,23,1654.6658878795035,5155938.906632533,
321,,C7507,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2007,SUNSET NURSERY (290 E. 51ST),7396.0,,163.0502785,59.38162,mileage,18,1654.6658878795035,12237908.906756809,
322,,C7655,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F450,2002,QUEEN ELIZABETH PARK,4167.0,,177.7936094,64.87584,mileage,23,1808.1946636509376,7534747.163433457,
323,,C7661,"TRUCK, DUMP, 1 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FORD,F350,2000,VANDUSEN GARDENS (5251 OAK),2077.0,,127.1705554,15.61054,mileage,25,1808.1946636509376,3755620.3164029974,
324,,C7667,"TRUCK, DUMP, 4-7.5 YARD",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2007,STANLEY PARK SERVICE YD.,5959.0,,130.871388,46.1475,mileage,18,2121.6150720171004,12642704.214149902,
325,,C7673,"TRUCK, AERIAL, 50 FT PLUS BOOM",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,INTERNATIONAL,4700,2002,STANLEY PARK SERVICE YD.,5356.0,,172.2286095,84.85975,mileage,23,1654.6658878795035,8862390.495482622,
326,,C7682,"TRUCK, CLASS 7, CREW CAB, CHIP BODY",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2013,SUNSET NURSERY (290 E. 51ST),0.0,0.0,48.05083323,15.80945,mileage,12,2144.668000546808,0.0,
327,,C7684,"TRUCK, CLASS 7, CREW CAB, CHIP BODY",hvy trk,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,FREIGHTLINER,M2-106,2013,SUNSET NURSERY (290 E. 51ST),1517.0,19.0,48.05083323,15.80945,mileage,12,2144.668000546808,3253461.3568295077,
0,,C1572,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,997.0,471.9702729,217.64138,hours,20,,123129500.0,123500.0
1,,C1573,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1868.0,708.4919488,467.32168,hours,20,,230698000.0,123500.0
2,,C1574,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1440.0,507.568055,310.14176,hours,20,,177840000.0,123500.0
3,,C1575,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1189.0,700.7977868,431.43499,hours,20,,146841500.0,123500.0
4,,C1576,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1253.0,469.1961144,269.46219,hours,20,,154745500.0,123500.0
5,,C1577,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1218.0,525.0238902,404.07636,hours,20,,150423000.0,123500.0
6,,C1578,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1624.0,780.471102,536.16336,hours,20,,200564000.0,123500.0
7,,C1579,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1196.0,880.5047177,421.41748,hours,20,,147706000.0,123500.0
8,,C1580,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1321.0,472.7388836,323.33897,hours,20,,163143500.0,123500.0
9,,C1581,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1318.0,553.9236185,306.95614,hours,20,,162773000.0,123500.0
10,,C1582,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1383.0,897.5802867,418.22247,hours,20,,170800500.0,123500.0
11,,C1583,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1116.0,438.8188882,358.43088,hours,20,,137826000.0,123500.0
12,,C1584,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1498.0,310.3255518,223.30799,hours,20,,185003000.0,123500.0
13,,C1585,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,2100.0,269.0138904,253.4589,hours,20,,259350000.0,123500.0
14,,C1586,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1536.0,205.0130548,145.31168,hours,20,,189696000.0,123500.0
15,,C1587,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1408.0,207.3466679,134.12668,hours,20,,173888000.0,123500.0
16,,C1588,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,881.0,372.8258338,301.81329,hours,20,,108803500.0,123500.0
17,,C1718,"TRUCK, AERIAL, 40 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,FS-65,2006,NATIONAL YD. (701 NATIONAL),,298.0,370.0741628,26.86611,hours,19,,32163140.0,107930.0
18,,C1719,"TRUCK, AERIAL, 40 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,FS-65,2006,NATIONAL YD. (701 NATIONAL),,201.0,1321.720009,66.15751,hours,19,,21693930.0,107930.0
19,,C1720,"TRUCK, AERIAL, 40 FT BOOM",hvy trk,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,FREIGHTLINER,FS-65,2006,NATIONAL YD. (701 NATIONAL),,1181.0,64.33638906,24.11556,hours,19,,127465330.0,107930.0
20,,D1555,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1379.0,816.1300004,378.71756,hours,20,,170306500.0,123500.0
21,,D1556,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1358.0,826.6561093,408.80529,hours,20,,167713000.0,123500.0
22,,D1557,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1425.0,594.9972248,416.20943,hours,20,,175987500.0,123500.0
23,,D1558,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1394.0,427.4674973,398.41473,hours,20,,172159000.0,123500.0
24,,D1559,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1125.0,809.2697186,652.88477,hours,20,,138937500.0,123500.0
25,,D1560,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1359.0,434.9558332,293.10932,hours,20,,167836500.0,123500.0
26,,D1562,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1760.0,469.7416659,337.4203,hours,20,,217360000.0,123500.0
27,,D1563,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1436.0,829.0452796,624.57137,hours,20,,177346000.0,123500.0
28,,D1564,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1391.0,668.1772186,350.12856,hours,20,,171788500.0,123500.0
29,,D1566,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1040.0,469.1405565,360.70504,hours,20,,128440000.0,123500.0
30,,D1567,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1364.0,233.014444,197.1458,hours,20,,168454000.0,123500.0
31,,D1568,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1291.0,790.1408393,368.20809,hours,20,,159438500.0,123500.0
32,,D1569,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1857.0,843.9030635,413.61662,hours,20,,229339500.0,123500.0
33,,D1570,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1355.0,778.6802812,398.89689,hours,20,,167342500.0,123500.0
34,,D1571,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1451.0,538.069169,407.31339,hours,20,,179198500.0,123500.0
35,,D7665,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACX-64,2010,MANITOBA YD. (250 W. 70TH),,836.0,418.7324975,99.08805,hours,15,,103246000.0,123500.0
833,833.0,A0335,"FORKLIFT, LIGHT",hvy equip,Corporate Services Group,FACILITIES - TACTICAL TRAINING CENTRE,TOYOTA,7FBEU18,2009,VPD TRAINING CENTRE (2010 GLEN),,0.0,48.01277781,3.58641,hours,16,,,
834,834.0,A1247,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOBCAT,S300,2009,NATIONAL YD. (701 NATIONAL),,707.0,124.766111,88.80551,hours,16,,,
835,835.0,A1629,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,CATERPILLAR,GP25,1998,MANITOBA YD. (250 W. 70TH),,263.0,117.191946,112.7841,hours,27,,,
836,836.0,A1771,"FORKLIFT, REACH, STAND-UP, ELECTRIC",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,CROWN,RR5210-35,2004,NATIONAL YD. (701 NATIONAL),,9.0,204.5094435,6.80444,hours,21,,,
837,837.0,A1900,"KNUCKLE BOOM, ELEC, 30 FT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,GENIELIFT,Z-30/20N,2002,MANITOBA YD. (250 W. 70TH),,0.0,68.31138839,20.64917,hours,23,,,
838,838.0,A2108,"ASPHALT, GRINDER, 200HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,WIRTGEN,W 100,2008,NATIONAL YD. (701 NATIONAL),,715.0,859.8108252,305.75941,hours,17,,,
839,839.0,A2241,"CONSTRUCTION, LOADER, 4-6 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,KOMATSU,WA480-6,2009,KENT YARD (900 E. KENT),,488.0,161.5430517,102.61275,hours,16,,,
840,840.0,A2244,"PAVING, PAVER, TRACK",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BLAW KNOX,DM5500,1999,NATIONAL YD. (701 NATIONAL),,83.0,123.2786108,30.92833,hours,26,,,
841,841.0,A2359,"GENERATOR, TRAILER, EMERGENCY, 35 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,EBI,4U13GENRTR,1990,VARIOUS ON SITE,,0.0,175.3533325,23.81723,hours,35,,,
842,842.0,A2361,"GENERATOR, TRAILER, EMERGENCY, 35 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,EBI,4S9GENRTR,1990,MANITOBA YD. (250 W. 70TH),,29.0,90.71666431,28.5511,hours,35,,,
843,843.0,A2377,"HYDROJETTER, TRAILER MT",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,TRAILERJET,707,2004,MANITOBA YD. (250 W. 70TH),,33.0,225.5744429,47.46363,hours,21,,,
844,844.0,A2378,"HYDROJETTER, TRAILER MT",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,O'BRIEN,3518-SC,2004,MANITOBA YD. (250 W. 70TH),,69.0,249.7716658,36.71973,hours,21,,,
845,845.0,A2509,"CONSTRUCTION, HYDRAULIC  MOBILE CRANE, 12-20T",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,GALION,150F,1982,MANITOBA YD. (250 W. 70TH),,42.0,124.7005529,22.61138,hours,43,,,
846,846.0,A5026,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,CATERPILLAR,GP40,1997,NATIONAL YD. (701 NATIONAL),,58.0,139.4688886,28.93667,hours,28,,,
847,847.0,A5525,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM3+,2009,MANITOBA YD. (250 W. 70TH),,984.0,199.4619439,149.45611,hours,16,,,
848,848.0,a5664,"SWEEPER, MECHANICAL, VACUUM ASSIST, RIDE-ON, DIESEL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,RAVO,9900,2014,MANITOBA YD. (250 W. 70TH),,300.0,722.8736135,11.57139,hours,11,,,
849,849.0,B1643,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,TOYOTA,7FGCU35,2003,MANITOBA YD. (250 W. 70TH),,223.0,250.5275011,101.55307,hours,22,,,
850,850.0,B2121,"CONSTRUCTION, ROAD GRADER, 100-125 HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,JOHN DEERE,570B,1993,NATIONAL YD. (701 NATIONAL),,0.0,215.241951,1.30472,hours,32,,,
851,851.0,B2122,"CONSTRUCTION, ROAD GRADER, 100-125 HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,JOHN DEERE,570B,1993,NATIONAL YD. (701 NATIONAL),,137.0,62.92833349,6.41249,hours,32,,,
852,852.0,B2171,"CONSTRUCTION, LOADER BACKHOE, MEDIUM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CASE,590SM-2,2008,NATIONAL YD. (701 NATIONAL),,897.0,412.9544477,307.65008,hours,17,,,
853,853.0,B2202,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOBCAT,S250K,2008,NATIONAL YD. (701 NATIONAL),,628.0,105.0733313,43.93972,hours,17,,,
854,854.0,B2206,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 16K,2003,NATIONAL YD. (701 NATIONAL),,208.0,151.5980542,107.75391,hours,22,,,
855,855.0,B2224,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,NATIONAL YD. (701 NATIONAL),,5.0,22.05416632,7.59805,hours,16,,,
856,856.0,B2235,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,31.0,221.4113932,46.31583,hours,21,,,
857,857.0,B2236,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,18.0,63.57471991,14.02973,hours,21,,,
858,858.0,B2237,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,29.0,93.69666672,18.96862,hours,21,,,
859,859.0,B2238,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,28.0,180.6252775,12.32473,hours,21,,,
860,860.0,B2252,"PAVING, CRACK FILL MELTER, 250 GAL",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CIMLINE,230DH,2004,NATIONAL YD. (701 NATIONAL),,351.0,498.5305553,143.28889,hours,21,,,
861,861.0,B2301,"CLEANER, SEWER BUCKET DRAGGER, TRAILER, LARGE",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,SRECO,30HP/PI/H/D,2007,MANITOBA YD. (250 W. 70TH),,0.0,59.99778008,5.94694,hours,18,,,
